period,bank,total_volume_mn,approved_pct,bd_pct,td_pct
2023-07,UCO Bank,120.45,94.51,4.88,0.61
2023-07,IDBI Bank Limited,118.46,95.57,3.78,0.65
2023-07,Bank of Maharashtra,111.27,91.99,6.38,1.63
2023-07,INDUSIND BANK,97.54,94.25,5.44,0.31
2023-07,Fino Payments Bank Limited FIP,90.80,79.40,15.40,5.21
2023-07,Yes Bank Ltd,85.79,95.53,4.30,0.17
2023-07,Karnataka Bank,80.33,92.53,5.69,1.77
2023-07,Karur Vysya Bank,50.34,92.87,6.11,1.02
2023-07,Bandhan Bank,41.14,90.79,9.16,0.05
2023-07,South Indian Bank,40.23,95.41,4.49,0.11
2023-07,IDFC FIRST Bank,60.28,93.93,5.63,0.43
2023-07,Jammu and Kashmir Bank,31.04,91.74,6.44,1.82
2023-07,City Union Bank,29.80,93.47,6.29,0.24
2023-07,Ujjivan Small Finance Bank,29.03,93.93,5.73,0.34
2023-07,AU small Finance Bank,28.65,95.49,4.39,0.12
2023-07,Tamilnad Mercantile Bank,25.91,94.17,5.79,0.04
2023-07,Equitas Bank,25.64,90.10,8.75,1.14
2023-07,Standard Chartered,25.48,96.92,2.41,0.68
2023-07,Punjab and Sind Bank,25.31,89.04,8.36,2.60
2023-07,DBS Bank India Limited,23.19,95.78,3.98,0.25
2023-07,Andhra Pradesh Grameena Vikas Bank,20.75,84.92,12.33,2.75
2023-07,Pragathi Krishna Gramin Bank,20.14,85.92,10.66,3.42
2023-07,Citibank,19.10,95.95,3.31,0.75
2023-07,Maharashtra Gramin Bank,19.04,79.69,12.11,8.20
2023-07,Kerala Gramin Bank,18.76,91.27,8.30,0.43
2023-07,Saraswat Bank,17.71,95.29,3.55,1.15
2023-07,Tri O Tech Solutions Private Limited,16.79,100.00,0.00,0.00
2023-07,Rajasthan Marudhara Gramin Bank,16.19,83.07,12.32,4.61
2023-07,ESAF Small Finance Bank Ltd.,15.21,93.39,5.61,0.99
2023-07,Baroda UP Gramin Bank,13.14,83.94,8.79,7.27
2023-07,Sarva Haryana Gramin Bank,12.94,91.54,6.82,1.64
2023-07,RBL Bank,12.63,92.83,6.14,1.03
2023-07,Andhra Pragathi Grameena Bank,12.20,75.58,15.17,9.25
2023-06,State Bank of India,2415.09,95.62,4.23,0.14
2023-06,HDFC BANK LTD,830.95,96.41,3.49,0.11
2023-06,Bank of Baroda,604.62,94.46,5.36,0.18
2023-06,Union Bank of India,581.94,95.29,4.45,0.26
2023-06,ICICI Bank,461.74,95.59,3.11,1.31
2023-06,Punjab National Bank,449.87,95.31,4.24,0.45
2023-06,Kotak Mahindra Bank,436.37,92.80,4.85,2.34
2023-06,Canara Bank,429.75,94.19,4.86,0.95
2023-06,Axis Bank Ltd,422.13,96.07,3.88,0.05
2023-06,Paytm Payments Bank,407.65,96.41,3.59,0.00
2023-06,Bank of India,303.65,95.96,3.89,0.15
2023-06,Indian Bank,254.86,94.91,4.67,0.42
2023-06,Airtel Payments Bank,205.13,89.26,9.06,1.68
2023-06,India Post Payment Bank,171.64,74.50,10.55,14.95
2023-06,Federal Bank,147.42,94.11,5.17,0.72
2023-06,Central Bank Of India,146.77,88.61,8.72,2.67
2023-06,Indian Overseas Bank,121.04,94.91,4.52,0.57
2023-06,IDBI Bank Limited,113.13,95.57,3.67,0.76
2023-06,UCO Bank,111.61,91.35,5.18,3.46
2023-06,Bank of Maharashtra,103.70,94.03,5.09,0.87
2023-06,INDUSIND BANK,91.07,94.19,5.57,0.23
2023-06,Yes Bank Ltd,87.16,96.03,3.78,0.20
2023-06,Fino Payments Bank Limited,80.47,85.18,13.57,1.25
2023-06,Karnataka Bank,76.27,93.21,5.09,1.70
2023-06,IDFC FIRST Bank,60.02,93.98,5.59,0.43
2023-06,Karur Vysya Bank,47.09,93.03,6.88,0.09
2023-06,Bandhan Bank,38.12,93.15,5.44,1.41
2023-06,South Indian Bank,38.08,95.79,4.20,0.01
2023-06,Jammu and Kashmir Bank,30.81,88.97,7.02,4.00
2023-06,City Union Bank,27.66,93.18,6.25,0.57
2023-06,Ujjivan Small Finance Bank,26.84,93.85,5.74,0.41
2023-06,AU small Finance Bank,26.60,94.32,4.63,1.05
2023-06,Equitas Bank,24.45,90.40,9.33,0.26
2023-06,Tamilnad Mercantile Bank,23.94,94.02,5.74,0.25
2023-06,Punjab and Sind Bank,23.88,87.61,9.61,2.79
2023-06,DBS Bank India Limited,22.40,95.83,3.95,0.22
2023-06,Standard Chartered,21.93,97.40,2.29,0.31
2023-06,Andhra Pradesh Grameena Vikas Bank,20.70,79.23,12.48,8.29
2023-06,Pragathi Krishna Gramin Bank,18.72,86.69,9.58,3.73
2023-06,Citibank,18.54,94.07,3.75,2.18
2023-06,Maharashtra Gramin Bank,17.89,80.91,10.75,8.34
2023-06,Kerala Gramin Bank,17.62,89.73,8.33,1.95
2023-06,Saraswat Bank,17.31,95.04,3.75,1.21
2023-06,Tri O Tech Solutions Private Limited (PPI),14.99,100.00,0.00,0.00
2023-06,Rajasthan Marudhara Gramin Bank,14.55,82.55,12.85,4.60
2023-06,ESAF Small Finance Bank Ltd.,14.37,91.91,6.11,1.98
2023-06,Sarva Haryana Gramin Bank,12.47,90.04,6.89,3.07
2023-06,RBL Bank,12.07,92.58,6.25,1.17
2023-06,Baroda UP Gramin Bank,11.43,86.89,9.19,3.92
2023-06,Andhra Pragathi Grameena Bank,11.17,73.43,21.36,5.21
2023-05,State Bank Of India,2427.45,95.07,4.50,0.43
2023-05,HDFC BANK LTD,834.13,96.07,3.75,0.18
2023-05,Bank of Baroda,615.53,93.91,5.52,0.58
2023-05,Union Bank of India,587.30,95.23,4.27,0.50
2023-05,ICICI Bank,471.20,96.05,3.03,0.92
2023-05,Punjab National Bank,455.13,94.58,4.73,0.69
2023-05,Kotak Mahindra Bank,445.82,93.33,4.94,1.72
2023-05,Canara Bank,433.19,93.94,5.18,0.87
2023-05,Axis Bank Ltd.,427.56,95.98,4.01,0.02
2023-05,Paytm Payments Bank,425.23,96.31,3.67,0.02
2023-05,Bank of India,308.34,95.33,4.15,0.52
2023-05,Indian Bank,257.31,94.56,4.74,0.70
2023-05,Airtel Payments Bank,210.36,87.00,11.94,1.06
2023-05,India Post Payment Bank,167.39,80.61,15.66,3.73
2023-05,Central Bank Of India,150.03,90.06,8.41,1.53
2023-05,Federal Bank,149.25,95.22,4.71,0.08
2023-05,Indian Overseas Bank,121.85,94.43,5.18,0.39
2023-05,IDBI Bank Limited,114.16,95.20,3.90,0.90
2023-05,UCO Bank,112.87,93.87,5.29,0.84
2023-05,Bank of Maharashtra,104.95,92.49,5.04,2.47
2023-05,Yes Bank Ltd,94.89,96.33,3.56,0.11
2023-05,INDUSIND BANK,91.30,93.76,5.70,0.54
2023-05,Fino Payments Bank Limited FIP,81.88,82.85,14.95,2.21
2023-05,Karnataka Bank,74.77,91.31,6.20,2.50
2023-05,IDFC FIRST Bank,62.61,93.74,5.39,0.87
2023-05,Karur Vysya Bank,47.89,92.00,7.39,0.61
2023-05,Bandhan Bank,41.45,85.45,11.64,2.91
2023-05,South Indian Bank,38.15,96.02,3.92,0.06
2023-05,Jammu and Kashmir Bank,31.55,90.22,6.87,2.90
2023-05,City Union Bank,27.91,92.84,6.47,0.69
2023-05,AU small Finance Bank,26.71,94.11,4.78,1.11
2023-05,Ujjivan Small Finance Bank,26.70,93.39,5.96,0.65
2023-05,Equitas Bank,25.30,90.37,9.35,0.28
2023-05,Tamilnad Mercantile Bank,23.92,93.46,6.03,0.51
2023-05,Punjab and Sind Bank,23.51,84.29,8.50,7.21
2023-05,DBS Bank India Limited,22.90,95.55,4.03,0.42
2023-05,Standard Chartered,20.89,96.56,2.46,0.98
2023-05,Andhra Pradesh Grameena Vikas Bank,19.66,81.99,12.19,5.82
2023-05,Citibank,18.79,96.24,3.33,0.44
2023-05,Maharashtra Gramin Bank,18.29,79.80,11.39,8.80
2023-05,Saraswat Bank,17.68,95.93,3.03,1.04
2023-05,Pragathi Krishna Gramin Bank,17.50,89.78,9.71,0.51
2023-05,Kerala Gramin Bank,17.19,90.83,8.56,0.61
2023-05,ESAF Small Finance Bank Ltd.,16.84,74.48,24.33,1.19
2023-05,Rajasthan Marudhara Gramin Bank,15.87,76.51,15.43,8.06
2023-05,Sarva Haryana Gramin Bank,12.82,87.28,7.17,5.55
2023-05,Baroda UP Gramin Bank,12.32,78.88,9.72,11.40
2023-05,RBL,12.10,92.31,6.69,0.99
2023-05,Andhra Pragathi Grameena Bank,10.26,73.67,16.48,9.86
2023-05,Fincare Small Finance Bank Ltd,9.89,85.75,10.77,3.48
2023-04,State Bank of India,2298.06,93.37,4.69,1.94
2023-04,HDFC BANK LTD,797.45,96.04,3.61,0.35
2023-04,Bank of Baroda,589.97,93.37,6.35,0.28
2023-04,Union Bank of India,558.92,94.06,4.40,1.54
2023-04,ICICI Bank,456.92,96.67,3.02,0.31
2023-04,Punjab National Bank,429.32,94.35,4.53,1.12
2023-04,Kotak Mahindra Bank,420.44,94.51,4.95,0.54
2023-04,Axis Bank Ltd,419.45,95.75,4.12,0.13
2023-04,Canara Bank,410.23,94.14,5.33,0.53
2023-04,Paytm Payments Bank,403.18,96.01,3.92,0.07
2023-04,Bank of India,298.42,95.51,4.11,0.38
2023-04,Indian Bank,241.65,94.22,5.42,0.36
2023-04,Airtel Payments Bank,203.03,84.88,14.70,0.43
2023-04,India Post Payment Bank,170.07,68.79,19.69,11.52
2023-04,Central Bank Of India,143.94,89.12,8.58,2.30
2023-04,Federal Bank,140.58,95.05,4.84,0.11
2023-04,Indian Overseas Bank,114.60,93.86,5.10,1.04
2023-04,IDBI Bank Limited,108.52,93.92,4.05,2.03
2023-04,UCO Bank,106.14,93.31,5.79,0.90
2023-04,Bank of Maharashtra,101.34,92.88,4.44,2.68
2023-04,INDUSIND BANK,86.38,93.87,5.50,0.63
2023-04,Yes Bank Ltd,83.98,94.30,5.18,0.53
2023-04,Fino Payments Bank Limited,77.30,81.79,15.43,2.78
2023-04,Karnataka Bank,73.39,90.95,6.77,2.28
2023-04,IDFC FIRST Bank,65.41,93.84,5.29,0.87
2023-04,Karur Vysya Bank,45.52,93.32,6.30,0.38
2023-04,Bandhan Bank,40.20,83.17,11.83,5.00
2023-04,South Indian Bank,35.35,95.40,4.38,0.22
2023-04,Jammu and Kashmir Bank,28.65,85.16,6.51,8.33
2023-04,City Union Bank,26.60,92.01,7.23,0.75
2023-04,Ujjivan Small Finance Bank,25.30,93.44,6.05,0.52
2023-04,AU small Finance Bank,25.25,94.73,5.16,0.11
2023-04,Equitas Bank,24.78,89.64,9.84,0.51
2023-04,Punjab and Sind Bank,24.18,72.89,12.14,14.97
2023-04,Tamilnad Mercantile Bank,22.61,93.27,6.31,0.42
2023-04,DBS Bank India Limited,22.47,95.48,4.10,0.42
2023-04,Standard Chartered,20.58,95.48,2.64,1.89
2023-04,Citibank,18.93,96.10,3.34,0.56
2023-04,Andhra Pradesh Grameena Vikas Bank,18.59,81.16,12.74,6.10
2023-04,Pragathi Krishna Gramin Bank,17.59,89.02,10.14,0.84
2023-04,Maharashtra Gramin Bank,17.58,79.86,14.29,5.85
2023-04,Saraswat Bank,17.41,94.12,4.83,1.05
2023-04,ESAF Small Finance Bank Ltd.,16.00,73.35,25.56,1.09
2023-04,Kerala Gramin Bank,15.48,90.69,8.76,0.55
2023-04,Rajasthan Marudhara Gramin Bank,15.25,77.19,17.48,5.33
2023-04,Andhra Pragathi Grameena Bank,12.27,55.23,32.09,12.68
2023-04,RBL,12.05,93.08,6.36,0.55
2023-04,Sarva Haryana Gramin Bank,11.59,91.79,7.34,0.87
2023-04,Baroda UP Gramin Bank,11.10,85.69,10.93,3.38
2023-04,Fincare Small Finance Bank Ltd,9.21,84.10,11.08,4.82
2023-03,State Bank Of India,2260.05,92.46,5.09,2.45
2023-03,HDFC BANK LTD,778.92,94.41,4.74,0.85
2023-03,Bank of Baroda,572.31,93.72,5.89,0.39
2023-03,Union Bank of India,538.68,94.84,4.65,0.51
2023-03,ICICI Bank,444.82,96.09,3.11,0.80
2023-03,Axis Bank Ltd.,413.87,95.79,4.14,0.07
2023-03,Punjab National Bank,409.55,95.11,4.78,0.12
2023-03,Canara Bank,405.45,93.97,5.81,0.22
2023-03,Paytm Payments Bank,404.99,95.76,4.03,0.21
2023-03,Kotak Mahindra Bank,404.38,93.76,5.35,0.89
2023-03,Bank of India,293.39,95.42,4.06,0.53
2023-03,Indian Bank,236.53,92.72,5.50,1.78
2023-03,Airtel Payments Bank,193.35,86.62,13.09,0.30
2023-03,India Post Payment Bank,158.88,75.27,20.47,4.26
2023-03,Federal Bank,142.93,94.60,5.10,0.31
2023-03,Central Bank Of India,141.31,90.23,8.68,1.09
2023-03,Indian Overseas Bank,114.43,94.72,4.75,0.53
2023-03,IDBI Bank Limited,111.97,89.17,3.67,7.16
2023-03,UCO Bank,101.76,93.78,5.72,0.51
2023-03,Bank of Maharashtra,100.81,91.86,4.40,3.74
2023-03,INDUSIND BANK,83.58,94.08,5.59,0.32
2023-03,Yes Bank Ltd,78.15,95.31,4.26,0.43
2023-03,Fino Payments Bank,73.73,77.59,20.33,2.08
2023-03,Karnataka Bank,72.22,92.20,6.53,1.28
2023-03,IDFC FIRST Bank,65.54,92.41,6.39,1.20
2023-03,Karur Vysya Bank,45.86,92.75,6.71,0.54
2023-03,Bandhan Bank,37.63,88.08,8.84,3.07
2023-03,South Indian Bank,37.12,94.83,4.89,0.28
2023-03,City Union Bank,27.3,91.35,7.78,0.87
2023-03,Jammu and Kashmir Bank,26.67,89.34,6.29,4.37
2023-03,Equitas Bank,24.63,88.99,10.43,0.58
2023-03,Ujjivan Small Finance Bank,24.53,93.31,6.33,0.35
2023-03,AU small Finance Bank,24.37,94.50,5.19,0.30
2023-03,Tamilnad Mercantile Bank,22.69,93.16,6.60,0.24
2023-03,DBS Bank India Limited,22.51,95.46,4.06,0.47
2023-03,Punjab and Sind Bank,21.53,89.29,9.82,0.90
2023-03,Standard Chartered,20.28,96.72,2.42,0.85
2023-03,Andhra Pradesh Grameena Vikas Bank,18.43,82.74,11.63,5.64
2023-03,Citibank,18.42,95.76,3.42,0.83
2023-03,Maharashtra Gramin Bank,17.65,79.68,15.49,4.83
2023-03,Pragathi Krishna Gramin Bank,17.47,86.38,10.22,3.40
2023-03,Saraswat Bank,17.1,96.72,3.12,0.16
2023-03,Kerala Gramin Bank,16.26,89.80,9.10,1.11
2023-03,Rajasthan Marudhara Gramin Bank,15.76,74.89,19.11,6.00
2023-03,ESAF Small Finance Bank Ltd.,14.58,84.00,15.03,0.97
2023-03,RBL,11.99,92.44,6.80,0.77
2023-03,Andhra Pragathi Grameena Bank,11.75,77.24,16.27,6.48
2023-03,Sarva Haryana Gramin Bank,11.26,89.92,7.80,2.28
2023-03,Baroda UP Gramin Bank,10.54,84.29,13.20,2.51
2023-03,Fincare Small Finance Bank Ltd,8.59,85.47,10.75,3.78
2023-02,State Bank Of India,1987.68,89.00,6.43,4.57
2023-02,HDFC BANK LTD,681.04,95.96,3.76,0.28
2023-02,Bank of Baroda,502.38,92.92,5.81,1.28
2023-02,Union Bank of India,472.10,93.64,4.96,1.40
2023-02,ICICI Bank,397.14,96.50,3.29,0.21
2023-02,Axis Bank Ltd,367.84,95.47,4.50,0.04
2023-02,Paytm Payments Bank,360.42,96.17,3.77,0.06
2023-02,Kotak Mahindra Bank,358.40,93.36,5.26,1.38
2023-02,Canara Bank,354.92,93.13,6.21,0.66
2023-02,Punjab National Bank,351.60,94.68,4.98,0.33
2023-02,Bank of India,258.24,95.35,4.34,0.32
2023-02,Indian Bank,202.78,93.39,5.11,1.49
2023-02,Airtel Payments Bank,162.94,86.21,13.11,0.67
2023-02,India Post Payment Bank,154.66,57.40,23.33,19.26
2023-02,Federal Bank,127.02,94.17,5.34,0.48
2023-02,Central Bank Of India,123.73,90.05,8.78,1.18
2023-02,Indian Overseas Bank,100.80,94.23,5.30,0.47
2023-02,IDBI Bank Limited,97.58,94.77,4.02,1.20
2023-02,Bank of Maharashtra,89.07,94.51,4.68,0.81
2023-02,UCO Bank,87.90,93.47,5.87,0.66
2023-02,INDUSIND BANK,72.18,93.90,5.89,0.21
2023-02,IDFC FIRST Bank,67.51,91.83,4.93,3.24
2023-02,Yes Bank Ltd,66.76,95.49,4.13,0.38
2023-02,Fino Payments Bank,66.29,76.37,15.66,7.97
2023-02,Karnataka Bank,62.94,90.29,7.59,2.11
2023-02,Karur Vysya Bank,40.92,92.07,6.79,1.14
2023-02,Bandhan Bank,33.89,85.65,11.75,2.60
2023-02,South Indian Bank,32.46,93.93,5.15,0.92
2023-02,City Union Bank,23.61,92.89,6.25,0.86
2023-02,Jammu and Kashmir Bank,23.46,88.47,6.49,5.03
2023-02,Equitas Bank,21.75,89.06,10.50,0.44
2023-02,Ujjivan Small Finance Bank,21.17,92.25,6.71,1.05
2023-02,AU small Finance Bank,20.98,94.57,5.36,0.07
2023-02,Tamilnad Mercantile Bank,20.22,90.23,8.07,1.71
2023-02,DBS Bank India Limited,20.16,95.38,4.21,0.41
2023-02,Punjab and Sind Bank,19.12,86.81,12.41,0.78
2023-02,Standard Chartered,18.03,96.88,2.54,0.58
2023-02,Citibank,16.98,95.34,3.70,0.95
2023-02,Andhra Pradesh Grameena Vikas Bank,16.28,80.56,12.46,6.98
2023-02,Saraswat Bank,15.08,95.25,3.36,1.39
2023-02,Pragathi Krishna Gramin Bank,15.04,87.61,10.88,1.50
2023-02,Maharashtra Gramin Bank,14.93,82.05,15.61,2.34
2023-02,Kerala Gramin Bank,14.21,89.20,10.23,0.57
2023-02,ESAF Small Finance Bank Ltd.,13.60,77.06,21.90,1.04
2023-02,Rajasthan Marudhara Gramin Bank,12.76,80.63,10.95,8.41
2023-02,RBL,10.51,93.16,6.49,0.35
2023-02,Andhra Pragathi Grameena Bank,10.06,77.17,14.54,8.29
2023-02,Sarva Haryana Gramin Bank,10.03,83.21,7.66,9.13
2023-02,Baroda UP Gramin Bank,8.91,85.45,12.15,2.39
2023-02,Baroda Rajasthan Kshetriya Gramin Bank,7.42,82.62,11.38,6.00
2023-01,State Bank Of India,2153.20,91.62,6.19,2.20
2023-01,HDFC BANK LTD,708.14,95.29,4.37,0.35
2023-01,Bank of Baroda,522.75,93.00,6.12,0.87
2023-01,Union Bank of India,500.43,93.00,6.60,0.40
2023-01,ICICI Bank,421.23,95.62,3.34,1.04
2023-01,Axis Bank Ltd.,390.33,95.64,3.88,0.48
2023-01,Paytm Payments Bank,389.61,96.32,3.61,0.07
2023-01,Kotak Mahindra Bank,371.30,94.43,4.72,0.85
2023-01,Canara Bank,369.95,93.21,6.32,0.47
2023-01,Punjab National Bank,364.04,92.81,5.57,1.62
2023-01,Bank of India,273.77,94.88,4.50,0.62
2023-01,Indian Bank,213.14,93.64,5.59,0.77
2023-01,Airtel Payments Bank,173.73,83.53,15.88,0.59
2023-01,India Post Payment Bank,159.78,68.12,18.91,12.96
2023-01,Federal Bank,133.32,94.54,5.40,0.06
2023-01,Central Bank Of India,130.32,89.97,8.88,1.15
2023-01,Indian Overseas Bank,104.67,94.07,5.14,0.79
2023-01,IDBI Bank Limited,104.40,93.90,3.97,2.13
2023-01,Bank of Maharashtra,94.74,94.02,4.69,1.29
2023-01,UCO Bank,92.46,93.03,6.03,0.94
2023-01,Yes Bank Ltd,75.46,95.40,3.91,0.69
2023-01,INDUSIND BANK,74.98,93.48,6.05,0.47
2023-01,IDFC FIRST Bank,72.81,94.38,4.82,0.79
2023-01,Karnataka Bank,68.47,89.40,9.21,1.39
2023-01,Fino Payments Bank,68.27,79.03,15.53,5.44
2023-01,Karur Vysya Bank,43.55,92.38,6.94,0.68
2023-01,Bandhan Bank,35.86,85.78,8.82,5.40
2023-01,South Indian Bank,33.93,94.46,5.26,0.28
2023-01,City Union Bank,24.81,92.78,6.38,0.84
2023-01,Jammu and Kashmir Bank,24.02,91.59,7.25,1.16
2023-01,Equitas Bank,23.44,84.67,13.00,2.33
2023-01,Ujjivan Small Finance Bank,22.65,88.59,6.97,4.44
2023-01,AU small Finance Bank,21.95,93.85,6.01,0.14
2023-01,DBS Bank India Limited,21.51,95.60,4.31,0.09
2023-01,Tamilnad Mercantile Bank,21.15,90.07,8.34,1.59
2023-01,Punjab and Sind Bank,20.36,82.29,16.78,0.94
2023-01,Standard Chartered,19.02,96.35,2.67,0.98
2023-01,Citibank,18.45,95.06,4.04,0.90
2023-01,Andhra Pradesh Grameena Vikas Bank,17.28,84.81,11.32,3.87
2023-01,Pragathi Krishna Gramin Bank,16.31,86.54,12.68,0.78
2023-01,Maharashtra Gramin Bank,16.24,79.69,14.63,5.68
2023-01,Saraswat Bank,16.14,95.60,3.84,0.55
2023-01,Kerala Gramin Bank,14.62,88.71,10.47,0.82
2023-01,ESAF Small Finance Bank Ltd.,13.53,82.67,16.20,1.12
2023-01,Rajasthan Marudhara Gramin Bank,13.29,80.76,11.92,7.32
2023-01,Sarva Haryana Gramin Bank,10.72,79.36,11.31,9.33
2023-01,RBL,10.64,90.93,7.44,1.63
2023-01,Andhra Pragathi Grameena Bank,9.99,83.50,13.64,2.86
2023-01,Baroda UP Gramin Bank,9.71,79.21,11.93,8.86
2023-01,Baroda Rajasthan Kshetriya Gramin Bank,8.11,81.15,9.94,8.91
